0x00000071020BB8B0,_ZN20ClassManagerAccessorI22LegoCityCharacterDebugE10MANAGER_IDE
0x00000071020BB8B8,_ZGVN20ClassManagerAccessorI22LegoCityCharacterDebugE10MANAGER_IDE
0x00000071020BB8C0,_ZN12SystemMixinsI24StreamedCharacterManagerE11m_singletonE
0x00000071020BB8C8,_ZN12SystemMixinsI13MechAbilitiesE11m_singletonE
0x00000071020BB8D0,_ZN12SystemMixinsI10MechAddOnsE11m_singletonE
0x00000071020BB8D8,_ZN9SingletonI14ResourceLoaderE9mInstanceE
0x00000071020BB8E0,_ZN12SystemMixinsI12MechTogglingE11m_singletonE
0x00000071020BB8E8,_ZN22LegoCityShopCategories16m_ShopCategoriesE
0x00000071020BB8F0,_ZN22LegoCityShopCategories15m_SubCategoriesE
0x00000071020BB8F8,_ZN22LegoCityShopCategories25m_CategoryHaveNewTokensP1E
0x00000071020BB900,_ZN22LegoCityShopCategories25m_CategoryHaveNewTokensP2E
0x00000071020BB908,_ZN22LegoCityShopCategories14DropPointCountE
0x00000071020BB918,_ZN22LegoCityShopCategories23NoOfCharacterCategoriesE
0x00000071020BB91C,_ZN22LegoCityShopCategories21NoOfVehicleCategoriesE
0x00000071020BB920,_ZN22LegoCityShopCategories14NoOfCategoriesE
0x00000071020BB928,_ZN22LegoCityShopCategories23m_pCategoryIconTexturesE
0x00000071020BB968,_ZN14DropPointGizmo17s_DroppedVehiclesE
0x00000071020BB9C8,_ZN15DropPointGizmos26s_DropPointRequestKillInfoE
0x00000071020BB9D0,_ZN15DropPointGizmos26s_DropPointKillInfoFadeOutE
0x00000071020BB9D8,_ZN15DropPointGizmos26bHiddenLayerCullingEnabledE
0x00000071020BB9DC,_ZN20ClassManagerAccessorI21DropPointGizmoManagerE10MANAGER_IDE
0x00000071020BB9E0,_ZN15DropPointGizmos8MainMenu8m_activeE
0x00000071020BB9E4,_ZN19DroppedVehicleAddOn13s_AddOnHashIdE
0x00000071020BB9E8,_ZN20ClassManagerAccessorI15DropPointGizmosE10MANAGER_IDE
0x00000071020BB9F0,_ZGVN20ClassManagerAccessorI15DropPointGizmosE10MANAGER_IDE
0x00000071020BB9F8,_ZGVN20ClassManagerAccessorI21DropPointGizmoManagerE10MANAGER_IDE
0x00000071020BBA00,_ZN20ClassManagerAccessorI8VfxThingE10MANAGER_IDE
0x00000071020BBA08,_ZGVN20ClassManagerAccessorI8VfxThingE10MANAGER_IDE
0x00000071020BBA10,_ZN20ClassManagerAccessorI14CityPDAManagerE10MANAGER_IDE
0x00000071020BBA18,_ZGVN20ClassManagerAccessorI14CityPDAManagerE10MANAGER_IDE
0x00000071020BBA20,_ZN12SystemMixinsI17MechContextSystemE11m_singletonE
0x00000071020BBA28,_ZN12SystemMixinsI15LegoGameObjectsE11m_singletonE
0x00000071020BBA30,_ZN22LegoContextHandlerBaseI23DropPointContextHandlerE19m_contextInstanceIdE
0x00000071020BBA38,_ZN12SystemMixinsI15MechInputSystemE11m_singletonE
0x00000071020BBA40,_ZN12SystemMixinsI15DropPointGizmosE11m_singletonE
0x00000071020BBA48,_ZN12SystemMixinsI10LegoGizmosE11m_singletonE
0x00000071020BBA50,_ZN12SystemMixinsI12LegoSwitchesE11m_singletonE
0x00000071020BBA58,_ZN12SystemMixinsI9LegoHintsE11m_singletonE
0x00000071020BBA60,_ZN12SystemMixinsI17LegoComplexGizmosE11m_singletonE
0x00000071020BBA68,_ZN20ClassManagerAccessorI26GizmoCitySimplePropManagerE10MANAGER_IDE
0x00000071020BBA70,_ZGVN20ClassManagerAccessorI26GizmoCitySimplePropManagerE10MANAGER_IDE
0x00000071020BBA78,_ZN12SystemMixinsI11LegoBlowUpsE11m_singletonE
0x00000071020BBA80,_ZN12SystemMixinsI19LegoCitySimplePropsE11m_singletonE
0x00000071020BBAA0,s_LegoCityMainClearColour
0x00000071020BBAA4,s_fLedgeCameraOffsetZ
0x00000071020BBAA8,LegoCityPerfOverrideParamGroup
0x00000071020BC0D0,_ZN12LegoCityGame18m_facesCharProjectE
0x00000071020BC0D8,_ZN12LegoCityGame20sShopHintsShownCountE
0x00000071020BC110,_ZN12LegoCityGame25m_CollectedCharacterTokenE
0x00000071020BC111,_ZN12LegoCityGame23m_CollectedVehicleTokenE
0x00000071020BC112,_ZN12LegoCityGame24m_CollectedRedBrickTokenE
0x00000071020BC113,_ZN12LegoCityGame15m_OpenCharWheelE
0x00000071020BC118,_ZN12LegoCityGame15sPermLoadedGSCsE
0x00000071020BC158,LevelConfigKeywords_BeforeLoad_City
0x00000071020BC170,_ZN17ReturnToLevelMenu21sMenuReturnToCityTextE
0x00000071020BC178,_ZN17ReturnToLevelMenu5sModeE
0x00000071020BC17C,_ZN16SideMissionsMenu5sModeE
0x00000071020BC180,_ZN16SideMissionsMenu10sRetryTextE
0x00000071020BC188,_ZN16SideMissionsMenu9sQuitTextE
0x00000071020BC190,_ZN16SideMissionsMenu21sBlockedPlayerUnpauseE
0x00000071020BC198,_ZN9DummyMenu17sEvent_MenuClosedE
0x00000071020BC1C0,_ZN9DummyMenu14s_WasCancelledE
0x00000071020BC1C1,_ZN9DummyMenu22s_BlockedPlayerUnpauseE
0x00000071020BC1C8,_ZN17DummyMenu_NoPause17sEvent_MenuClosedE
0x00000071020BC1F0,_ZN17DummyMenu_NoPause14s_WasCancelledE
0x00000071020BC1F4,_ZN20ClassManagerAccessorI15ParticleManagerE10MANAGER_IDE
0x00000071020BC1F8,_ZGVN20ClassManagerAccessorI15ParticleManagerE10MANAGER_IDE
0x00000071020BC200,_ZN20ClassManagerAccessorI16GizmoPlugManagerE10MANAGER_IDE
0x00000071020BC208,_ZGVN20ClassManagerAccessorI16GizmoPlugManagerE10MANAGER_IDE
0x00000071020BC210,_ZN20ClassManagerAccessorI16GizmoTubeManagerE10MANAGER_IDE
0x00000071020BC218,_ZGVN20ClassManagerAccessorI16GizmoTubeManagerE10MANAGER_IDE
0x00000071020BC220,_ZN20ClassManagerAccessorI20GizmoCutsceneManagerE10MANAGER_IDE
0x00000071020BC228,_ZGVN20ClassManagerAccessorI20GizmoCutsceneManagerE10MANAGER_IDE
0x00000071020BC230,_ZN20ClassManagerAccessorI18GizmoLadderManagerE10MANAGER_IDE
0x00000071020BC238,_ZGVN20ClassManagerAccessorI18GizmoLadderManagerE10MANAGER_IDE
0x00000071020BC240,_ZN20ClassManagerAccessorI25MechGadgetProximitySystemE10MANAGER_IDE
0x00000071020BC248,_ZGVN20ClassManagerAccessorI25MechGadgetProximitySystemE10MANAGER_IDE
0x00000071020BC250,_ZN20ClassManagerAccessorI21MechGadgetSimplePropsE10MANAGER_IDE
0x00000071020BC258,_ZGVN20ClassManagerAccessorI21MechGadgetSimplePropsE10MANAGER_IDE
0x00000071020BC260,_ZN20ClassManagerAccessorI18GizmoTurretManagerE10MANAGER_IDE
0x00000071020BC268,_ZGVN20ClassManagerAccessorI18GizmoTurretManagerE10MANAGER_IDE
0x00000071020BC270,_ZN20ClassManagerAccessorI17GizmoTimerManagerE10MANAGER_IDE
0x00000071020BC278,_ZGVN20ClassManagerAccessorI17GizmoTimerManagerE10MANAGER_IDE
0x00000071020BC280,_ZN20ClassManagerAccessorI18GizmoRandomManagerE10MANAGER_IDE
0x00000071020BC288,_ZGVN20ClassManagerAccessorI18GizmoRandomManagerE10MANAGER_IDE
0x00000071020BC290,_ZN20ClassManagerAccessorI19GizmoSpecialManagerE10MANAGER_IDE
0x00000071020BC298,_ZGVN20ClassManagerAccessorI19GizmoSpecialManagerE10MANAGER_IDE
0x00000071020BC2A0,_ZN20ClassManagerAccessorI19GizmoMiniCutManagerE10MANAGER_IDE
0x00000071020BC2A8,_ZGVN20ClassManagerAccessorI19GizmoMiniCutManagerE10MANAGER_IDE
0x00000071020BC2B0,_ZN20ClassManagerAccessorI18GizmoTechnoManagerE10MANAGER_IDE
0x00000071020BC2B8,_ZGVN20ClassManagerAccessorI18GizmoTechnoManagerE10MANAGER_IDE
0x00000071020BC2C0,_ZN20ClassManagerAccessorI20GizmoPaintingManagerE10MANAGER_IDE
0x00000071020BC2C8,_ZGVN20ClassManagerAccessorI20GizmoPaintingManagerE10MANAGER_IDE
0x00000071020BC2D0,_ZN20ClassManagerAccessorI20LegoPushBlockManagerE10MANAGER_IDE
0x00000071020BC2D8,_ZGVN20ClassManagerAccessorI20LegoPushBlockManagerE10MANAGER_IDE
0x00000071020BC2E0,_ZN20ClassManagerAccessorI18GizmoPortalManagerE10MANAGER_IDE
